Number,State_Name,Constituency_No,Year,Constituency_Name,Margin,Turnout,Electors
4455,Goa,2,1989,MORMUGAO,22066,178641,400321
4456,Gujarat,1,1989,KUTCH,81564,395678,707040
4457,Gujarat,2,1989,SURENDRANAGAR,127673,411842,832118
4458,Gujarat,3,1989,JAMNAGAR,45574,354570,819518
4459,Gujarat,4,1989,RAJKOT,194426,513701,1092514
4460,Gujarat,5,1989,PORBANDAR,67369,355472,844067
4461,Gujarat,6,1989,JUNAGADH,108027,446995,915517
4462,Gujarat,7,1989,AMRELI,119892,459923,808611
4463,Gujarat,8,1989,BHAVNAGAR,552,348896,900926
4464,Gujarat,9,1989,DHANDHUKA,141618,449784,890279
4465,Gujarat,10,1989,AHMEDABAD,147357,570267,996893
4466,Gujarat,11,1989,GANDHINAGAR,268492,748118,1318428
4467,Gujarat,12,1989,MEHSANA,135330,655345,997389
4468,Gujarat,13,1989,PATAN,213054,496093,928054
4469,Gujarat,14,1989,BANASKANTHA,250251,560227,895911
4470,Gujarat,15,1989,SABARKANTHA,103456,506785,935924
4471,Gujarat,16,1989,KAPADVANJ,156841,509302,946333
4472,Gujarat,17,1989,DOHAD,27759,322487,841474
4473,Gujarat,18,1989,GODHRA,60373,410560,831918
4474,Gujarat,19,1989,KAIRA,109203,557223,922544
4475,Gujarat,20,1989,ANAND,70299,573208,896601
4476,Gujarat,21,1989,CHHOTA UDAIPUR,21301,448929,847132
4477,Gujarat,22,1989,BARODA,52898,684705,1109306
4478,Gujarat,23,1989,BROACH,115335,624336,914569
4479,Gujarat,24,1989,SURAT,194041,682816,1288729
4480,Gujarat,25,1989,MANDVI,46139,417617,893665
4481,Gujarat,26,1989,BULSAR,22085,438120,958712
4482,Haryana,1,1989,AMBALA,22649,571129,899299
4483,Haryana,2,1989,KURUKSHETRA,38188,606657,915880
4484,Haryana,3,1989,KARNAL,8673,595298,946620
4485,Haryana,4,1989,SONEPAT,71004,605122,943188
4486,Haryana,5,1989,ROHTAK,189005,607763,908794
4487,Haryana,6,1989,FARIDABAD,131227,699932,1131257
4488,Haryana,7,1989,MAHENDRAGARH,3510,637203,1057536
4489,Haryana,8,1989,BHIWANI,157330,594743,944629
4490,Haryana,9,1989,HISSAR,44679,573845,912985
4491,Haryana,10,1989,SIRSA,38413,612023,976500
4492,Himachal_Pradesh,1,1989,SIMLA,56990,420744,718487
4493,Himachal_Pradesh,2,1989,MANDI,28069,464947,756545
4494,Himachal_Pradesh,3,1989,KANGRA,59204,507577,737973
4495,Himachal_Pradesh,4,1989,HAMIRPUR,31575,488754,770754
4496,Jammu_&_Kashmir,1,1989,BARAMULLA,34420,37466,698284
4497,Jammu_&_Kashmir,2,1989,SRINAGAR,0,0,782715
4498,Jammu_&_Kashmir,3,1989,ANANTNAG,35869,36907,736495
4499,Jammu_&_Kashmir,4,1989,LADAKH,4539,85763,101738
4500,Jammu_&_Kashmir,5,1989,UDHAMPUR,30810,312762,809465
4501,Jammu_&_Kashmir,6,1989,JAMMU,21695,573223,1026600
4502,Karnataka,1,1989,BIDAR,38947,550865,993316
4503,Karnataka,2,1989,GULBARGA,108838,598903,1035569
4504,Karnataka,3,1989,RAICHUR,88922,496725,989671
4505,Karnataka,4,1989,KOPPAL,23088,643610,1050963
4506,Karnataka,5,1989,BELLARY,76085,647775,1031006
4507,Karnataka,6,1989,DAVANGERE,76120,707290,1079519
4508,Karnataka,7,1989,CHITRADURGA,142193,662309,1026027
4509,Karnataka,8,1989,TUMKUR,199138,674040,963069
4510,Karnataka,9,1989,CHIKBALLAPUR,136888,697076,979204
4511,Karnataka,10,1989,KOLAR,132602,675027,948842
4512,Karnataka,11,1989,KANAKAPURA,255221,891182,1355284
4513,Karnataka,12,1989,BANGALORE NORTH,107124,753034,1328013
4514,Karnataka,13,1989,BANGALORE SOUTH,239854,721241,1312751
4515,Karnataka,14,1989,MANDYA,74889,706188,962396
4516,Karnataka,15,1989,CHAMARAJANAGAR,153645,665298,942181
4517,Karnataka,16,1989,MYSORE,249364,691602,1052491
4518,Karnataka,17,1989,MANGALORE,91097,624966,923749
4519,Karnataka,18,1989,UDUPI,152193,586162,903990
4520,Karnataka,19,1989,HASSAN,189155,744734,1049009
4521,Karnataka,20,1989,CHIKMAGALUR,161357,637630,940328
4522,Karnataka,21,1989,SHIMOGA,140370,694249,1024762
4523,Karnataka,22,1989,KANARA,31568,632713,970866
4524,Karnataka,23,1989,DHARWAD SOUTH,28648,663129,938007
4525,Karnataka,24,1989,DHARWAD NORTH,55548,606378,952624
4526,Karnataka,25,1989,BELGAUM,23048,647192,1024662
4527,Karnataka,26,1989,CHIKKODI,61264,596195,927517
4528,Karnataka,27,1989,BAGALKOT,32238,633198,956206
4529,Karnataka,28,1989,BIJAPUR,123333,574302,949422
4530,Kerala,1,1989,KASARAGOD,1546,797296,1010280
4531,Kerala,2,1989,CANNANORE,42404,777420,939750
4532,Kerala,3,1989,BADAGARA,8209,792162,984309
4533,Kerala,4,1989,CALICUT,28957,784327,958405
4534,Kerala,5,1989,MANJERI,70282,806458,1017274
4535,Kerala,6,1989,PONNANI,107519,704624,991943
4536,Kerala,7,1989,PALGHAT,1286,734778,957847
4537,Kerala,8,1989,OTTAPALAM,26187,716077,946025
4538,Kerala,9,1989,TRICHUR,6235,714262,912039
4539,Kerala,10,1989,MUKUNDAPURAM,18754,754460,921201
4540,Kerala,11,1989,ERNAKULAM,36465,772264,961739
4541,Kerala,12,1989,MUVATTUPUZHA,68811,729594,895057
4542,Kerala,13,1989,KOTTAYAM,53533,749386,890166
4543,Kerala,14,1989,IDUKKI,91479,743191,972940
4544,Kerala,15,1989,ALLEPPEY,25123,746839,884874
4545,Kerala,16,1989,MAVELIKARA,57182,654698,840010
4546,Kerala,17,1989,ADOOR,21542,688614,880093
4547,Kerala,18,1989,QUILON,27462,770898,951856
4548,Kerala,19,1989,CHIRAYINKIL,5130,724825,984118
4549,Kerala,20,1989,TRIVANDRUM,50913,750368,1024210
4550,Lakshadweep,1,1989,LAKSHADWEEP,1156,25490,30069
4551,Madhya_Pradesh,1,1989,MORENA,87861,415608,993784
4552,Madhya_Pradesh,2,1989,BHIND,21924,460821,998307
4553,Madhya_Pradesh,3,1989,GWALIOR,149425,483368,953238
4554,Madhya_Pradesh,4,1989,GUNA,146290,554231,1006096
4555,Madhya_Pradesh,5,1989,SAGAR,75887,468702,897740
4556,Madhya_Pradesh,6,1989,KHAJURAHO,193345,606489,1061784
4557,Madhya_Pradesh,7,1989,DAMOH,119201,546985,1003959
4558,Madhya_Pradesh,8,1989,SATNA,53606,474899,960755
4559,Madhya_Pradesh,9,1989,REWA,74756,523449,1058365
4560,Madhya_Pradesh,10,1989,SIDHI,49867,443080,992279
4561,Madhya_Pradesh,11,1989,SHAHDOL,101882,412312,947958
4562,Madhya_Pradesh,12,1989,SURGUJA,74197,379230,895838
4563,Madhya_Pradesh,13,1989,RAIGARH,21010,439428,810049
4564,Madhya_Pradesh,14,1989,JANJGIR,98893,559241,965293
4565,Madhya_Pradesh,15,1989,BILASPUR,5171,473969,870746
4566,Madhya_Pradesh,16,1989,SARANGARH,71215,499834,902624
4567,Madhya_Pradesh,17,1989,RAIPUR,84479,503926,888021
4568,Madhya_Pradesh,18,1989,MAHASAMUND,12894,531524,892973
4569,Madhya_Pradesh,19,1989,KANKER,45816,428063,850767
4570,Madhya_Pradesh,20,1989,BASTAR,36226,241520,751296
4571,Madhya_Pradesh,21,1989,DURG,110033,619355,1042098
4572,Madhya_Pradesh,22,1989,RAJNANDGAON,70194,483955,829486
4573,Madhya_Pradesh,23,1989,BALAGHAT,10466,519277,791000
4574,Madhya_Pradesh,24,1989,MANDLA,45235,360459,811764
4575,Madhya_Pradesh,25,1989,JABALPUR,101772,492247,918415
4576,Madhya_Pradesh,26,1989,SEONI,26525,441708,893182
4577,Madhya_Pradesh,27,1989,CHHINDWARA,40104,422404,828757
4578,Madhya_Pradesh,28,1989,BETUL,40772,393971,812246
4579,Madhya_Pradesh,29,1989,HOSHANGABAD,68229,525473,916182
4580,Madhya_Pradesh,30,1989,BHOPAL,103654,605604,1120927
4581,Madhya_Pradesh,31,1989,VIDISHA,136132,531296,925976
4582,Madhya_Pradesh,32,1989,RAJGARH,67424,539760,900674
4583,Madhya_Pradesh,33,1989,SHAJAPUR,72381,587111,934268
4584,Madhya_Pradesh,34,1989,KHANDWA,89197,517463,868671
4585,Madhya_Pradesh,35,1989,KHARGONE,40898,498886,863948
4586,Madhya_Pradesh,36,1989,DHAR,11771,502731,889675
4587,Madhya_Pradesh,37,1989,INDORE,111614,639071,1083491
4588,Madhya_Pradesh,38,1989,UJJAIN,102194,488226,887582
4589,Madhya_Pradesh,39,1989,JHABUA,116957,416832,876800
4590,Madhya_Pradesh,40,1989,MANDSAUR,102325,641905,993680
4591,Maharashtra,1,1989,RAJAPUR,42370,457088,741195
4592,Maharashtra,2,1989,RATNAGIRI,18488,490126,764262
4593,Maharashtra,3,1989,KOLABA,115434,624079,938272
4594,Maharashtra,4,1989,BOMBAY SOUTH,17739,390967,730429
4595,Maharashtra,5,1989,BOMBAY SOUTH CENTRAL,10466,446064,799411
4596,Maharashtra,6,1989,BOMBAY NORTH CENTRAL,8185,567431,1007678
4597,Maharashtra,7,1989,BOMBAY NORTH EAST,71555,877814,1474388
4598,Maharashtra,8,1989,BOMBAY NORTH WEST,72574,686003,1224733
4599,Maharashtra,9,1989,BOMBAY NORTH,100205,869921,1522476
4600,Maharashtra,10,1989,THANE,88264,873452,1554410
4601,Maharashtra,11,1989,DAHANU,24780,523980,1033327
4602,Maharashtra,12,1989,NASHIK,30653,562644,1051786
4603,Maharashtra,13,1989,MALEGAON,14054,461902,913648
4604,Maharashtra,14,1989,DHULE,22567,435054,897783
4605,Maharashtra,15,1989,NANDURBAR,106466,461301,885274
4606,Maharashtra,16,1989,ERANDOL,4557,501883,951004
4607,Maharashtra,17,1989,JALGAON,5436,605047,945499
4608,Maharashtra,18,1989,BULDHANA,65994,586168,908190
4609,Maharashtra,19,1989,AKOLA,151369,656861,930019
4610,Maharashtra,20,1989,WASHIM,135854,554649,853576
4611,Maharashtra,21,1989,AMRAVATI,140239,524694,929879
4612,Maharashtra,22,1989,RAMTEK,34470,567162,897196
4613,Maharashtra,23,1989,NAGPUR,90000,713718,1183672
4614,Maharashtra,24,1989,BHANDARA,40094,602189,857992
4615,Maharashtra,25,1989,CHIMUR,33604,704897,913813
4616,Maharashtra,26,1989,CHANDRAPUR,50457,607702,986600
4617,Maharashtra,27,1989,WARDHA,25830,586923,920961
4618,Maharashtra,28,1989,YAVATMAL,26739,521600,890474
4619,Maharashtra,29,1989,HINGOLI,71170,501800,930557
4620,Maharashtra,30,1989,NANDED,24113,564849,1065156
4621,Maharashtra,31,1989,PARBHANI,66384,519254,928898
4622,Maharashtra,32,1989,JALNA,61965,581711,990208
4623,Maharashtra,33,1989,AURANGABAD,17824,668214,1145802
4624,Maharashtra,34,1989,BEED,1985,607293,1111872
4625,Maharashtra,35,1989,LATUR,43855,605103,979858
4626,Maharashtra,36,1989,OSMANABAD,150092,451275,865583
4627,Maharashtra,37,1989,SHOLAPUR,135078,502520,850629
4628,Maharashtra,38,1989,PANDHARPUR,218144,467736,979118
4629,Maharashtra,39,1989,AHMEDNAGAR,153745,529972,984397
4630,Maharashtra,40,1989,KOPARGAON,121058,498865,858141
4631,Maharashtra,41,1989,KHED,15796,547527,934837
4632,Maharashtra,42,1989,PUNE,8181,678858,1070901
4633,Maharashtra,43,1989,BARAMATI,171092,658277,1217719
4634,Maharashtra,44,1989,SATARA,316991,450908,911901
4635,Maharashtra,45,1989,KARAD,193165,565885,948262
4636,Maharashtra,46,1989,SANGLI,208276,523434,892515
4637,Maharashtra,47,1989,ICHALKARANJI,73090,646030,938150
4638,Maharashtra,48,1989,KOLHAPUR,41128,518260,893490
4639,Manipur,1,1989,INNER MANIPUR,7551,390271,602611
4640,Manipur,2,1989,OUTER MANIPUR,125065,470854,616903
4641,Meghalaya,1,1989,SHILLONG,13285,292818,585754
4642,Meghalaya,2,1989,TURA,60878,184306,352106
4643,Mizoram,1,1989,MIZORAM,38822,226146,391700
4644,Nagaland,1,1989,NAGALAND,123947,602195,813011
4645,Odisha,1,1989,MAYURBHANJ,22588,313799,815806
4646,Odisha,2,1989,BALASORE,117804,644324,966388
4647,Odisha,3,1989,BHADRAK,106527,657676,958640
4648,Odisha,4,1989,JAJPUR,79332,619428,932961
4649,Odisha,5,1989,KENDRAPARA,96791,618138,910798
4650,Odisha,6,1989,CUTTACK,204685,642154,963296
4651,Odisha,7,1989,JAGATSINGHPUR,148136,686028,972534
4652,Odisha,8,1989,PURI,139572,614250,941735
4653,Odisha,9,1989,BHUBANESWAR,145346,567435,985749
4654,Odisha,10,1989,ASKA,130295,522713,985245
4655,Odisha,11,1989,BERHAMPUR,14746,470315,932374
4656,Odisha,12,1989,KORAPUT,45453,354799,892137
4657,Odisha,13,1989,NOWRANGPUR,3452,360416,875147
4658,Odisha,14,1989,KALAHANDI,51952,455124,840712
4659,Odisha,15,1989,PHULBANI,64541,535172,944347
4660,Odisha,16,1989,BOLANGIR,168870,509310,845121
4661,Odisha,17,1989,SAMBALPUR,101583,590643,991525
4662,Odisha,18,1989,DEOGARH,121417,548115,949696
4663,Odisha,19,1989,DHENKANAL,123005,570804,890023
4664,Odisha,20,1989,SUNDARGARH,91752,451326,940968
4665,Odisha,21,1989,KEONJHAR,126532,458803,905556
4666,Puducherry,1,1989,PONDICHERRY,33312,377588,574557
4667,Punjab,1,1989,GURDASPUR,77215,544817,948524
4668,Punjab,2,1989,AMRITSAR,123213,579222,994500
4669,Punjab,3,1989,TARN TARAN,480417,591883,942162
4670,Punjab,4,1989,JULLUNDUR,80358,544737,937892
4671,Punjab,5,1989,PHILLAUR,8124,593391,1010117
4672,Punjab,6,1989,HOSHIARPUR,68109,547821,946368
4673,Punjab,7,1989,ROPAR,230576,702261,1043186
4674,Punjab,8,1989,PATIALA,81260,631418,1017093
4675,Punjab,9,1989,LUDHIANA,133729,668207,1135916
4676,Punjab,10,1989,SANGRUR,104543,660238,943992
4677,Punjab,11,1989,BHATINDA,207380,596045,989706
4678,Punjab,12,1989,FARIDKOT,157383,628226,1000795
4679,Punjab,13,1989,FEROZEPUR,32850,654561,1037784
4680,Rajasthan,1,1989,GANGANAGAR,63533,567764,1086118
4681,Rajasthan,2,1989,BIKANER,67771,690135,1392338
4682,Rajasthan,3,1989,CHURU,124670,595945,1046463
4683,Rajasthan,4,1989,JHUNJHUNU,161981,718051,1125512
4684,Rajasthan,5,1989,SIKAR,46756,724974,1132841
4685,Rajasthan,6,1989,JAIPUR,84487,708058,1231644
4686,Rajasthan,7,1989,DAUSA,116850,571733,1030283
4687,Rajasthan,8,1989,ALWAR,88515,454471,951686
4688,Rajasthan,9,1989,BHARATPUR,70452,588171,902689
4689,Rajasthan,10,1989,BAYANA,63128,401645,942994
4690,Rajasthan,11,1989,SAWAI MADHOPUR,198133,576175,1039727
4691,Rajasthan,12,1989,AJMER,108039,544243,931802
4692,Rajasthan,13,1989,TONK,107929,505515,989194
4693,Rajasthan,14,1989,KOTA,128640,534441,942409
4694,Rajasthan,15,1989,JHALAWAR,146541,499900,890749
4695,Rajasthan,16,1989,BANSWARA,109325,489515,937898
4696,Rajasthan,17,1989,SALUMBER,878,447560,911457
4697,Rajasthan,18,1989,UDAIPUR,130502,584614,1029393
4698,Rajasthan,19,1989,CHITTORGARH,191738,628832,1027352
4699,Rajasthan,20,1989,BHILWARA,132097,518520,973497
4700,Rajasthan,21,1989,PALI,167328,532524,956388
4701,Rajasthan,22,1989,JALORE,53405,580238,1076975
4702,Rajasthan,23,1989,BARMER,157455,600039,1107371
4703,Rajasthan,24,1989,JODHPUR,66246,588839,1087557
4704,Rajasthan,25,1989,NAGAUR,190270,641791,1070178
4705,Sikkim,1,1989,SIKKIM,62786,133699,192619
4706,Tamil_Nadu,1,1989,MADRAS NORTH,113771,811761,1345150
4707,Tamil_Nadu,2,1989,MADRAS CENTRAL,66406,618029,1026829
4708,Tamil_Nadu,3,1989,MADRAS SOUTH,125844,827014,1397773
4709,Tamil_Nadu,4,1989,SRIPERUMBUDUR,154551,706354,1037657
4710,Tamil_Nadu,5,1989,CHENGALPATTU,122867,689597,957415
4711,Tamil_Nadu,6,1989,ARAKKONAM,62393,700515,975104
4712,Tamil_Nadu,7,1989,VELLORE,160850,658061,1011139
4713,Tamil_Nadu,8,1989,TIRUPPATTUR,134833,675288,992148
4714,Tamil_Nadu,9,1989,VANDAVASI,100172,663929,978457
4715,Tamil_Nadu,10,1989,TINDIVANAM,100715,647785,958799
4716,Tamil_Nadu,11,1989,CUDDALORE,116835,655682,959014
4717,Tamil_Nadu,12,1989,CHIDAMBARAM,28283,662552,938462
4718,Tamil_Nadu,13,1989,DHARMAPURI,113020,679098,1008221
4719,Tamil_Nadu,14,1989,KRISHNAGIRI,201494,593642,958580
4720,Tamil_Nadu,15,1989,RASIPURAM,251975,629248,1009869
4721,Tamil_Nadu,16,1989,SALEM,241770,658885,1032058
4722,Tamil_Nadu,17,1989,TIRUCHENGODE,272271,807287,1269558
4723,Tamil_Nadu,18,1989,NILGIRIS,173771,740620,1105096
4724,Tamil_Nadu,19,1989,GOBICHETTIPALAYAM,225957,620202,912953
4725,Tamil_Nadu,20,1989,COIMBATORE,140068,752918,1173906
4726,Tamil_Nadu,21,1989,POLLACHI,231309,637210,966256
4727,Tamil_Nadu,22,1989,PALANI,80913,625332,1033981
4728,Tamil_Nadu,23,1989,DINDIGUL,235368,646863,1032870
4729,Tamil_Nadu,24,1989,MADURAI,213778,711843,1137434
4730,Tamil_Nadu,25,1989,PERIYAKULAM,221404,656412,1015762
4731,Tamil_Nadu,26,1989,KARUR,238751,738596,1050778
4732,Tamil_Nadu,27,1989,TIRUCHIRAPPALLI,169966,702847,1053144
4733,Tamil_Nadu,28,1989,PERAMBALUR,136176,669413,941568
4734,Tamil_Nadu,29,1989,MAYILADUTURAI,101945,672495,910538
4735,Tamil_Nadu,30,1989,NAGAPATTINAM,21523,693243,931916
4736,Tamil_Nadu,31,1989,THANJAVUR,97147,659912,920496
4737,Tamil_Nadu,32,1989,PUDUKKOTTAI,271136,778294,1054282
4738,Tamil_Nadu,33,1989,SIVAGANGA,219552,653349,1002667
4739,Tamil_Nadu,34,1989,RAMANATHAPURAM,179544,626280,1035028
4740,Tamil_Nadu,35,1989,SIVAKASI,137068,773648,1083748
4741,Tamil_Nadu,36,1989,TIRUNELVELI,191135,606767,970473
4742,Tamil_Nadu,37,1989,TENKASI,172707,628887,933214
4743,Tamil_Nadu,38,1989,TIRUCHENDUR,212071,569438,951922
4744,Tamil_Nadu,39,1989,NAGERCOIL,78797,550434,952947
4745,Tripura,1,1989,TRIPURA WEST,166155,674119,802640
4746,Tripura,2,1989,TRIPURA EAST,8401,592628,733910
4747,Uttar_Pradesh,1,1989,TEHRI GARHWAL,12384,419255,871646
4748,Uttar_Pradesh,2,1989,GARHWAL,1007,398043,849189
4749,Uttar_Pradesh,3,1989,ALMORA,10801,352620,850800
4750,Uttar_Pradesh,4,1989,NAINITAL,20448,475484,958516
4751,Uttar_Pradesh,5,1989,BIJNOR,8879,482618,926223
4752,Uttar_Pradesh,6,1989,AMROHA,148082,541351,924732
4753,Uttar_Pradesh,7,1989,MORADABAD,81917,485302,949266
4754,Uttar_Pradesh,8,1989,RAMPUR,10792,492084,972113
4755,Uttar_Pradesh,9,1989,SAMBHAL,42497,440675,858154
4756,Uttar_Pradesh,10,1989,BUDAUN,92086,480247,875527
4757,Uttar_Pradesh,11,1989,AONLA,78489,415638,814530
4758,Uttar_Pradesh,12,1989,BAREILLY,43165,417929,851467
4759,Uttar_Pradesh,13,1989,PILIBHIT,131220,469224,910250
4760,Uttar_Pradesh,14,1989,SHAHJAHANPUR,9438,471618,931529
4761,Uttar_Pradesh,15,1989,KHERI,54386,415297,944231
4762,Uttar_Pradesh,16,1989,SHAHABAD,7275,401571,886183
4763,Uttar_Pradesh,17,1989,SITAPUR,9158,448777,880520
4764,Uttar_Pradesh,18,1989,MISRIKH,86391,441208,882435
4765,Uttar_Pradesh,19,1989,HARDOI,24465,463625,893767
4766,Uttar_Pradesh,20,1989,LUCKNOW,15296,324073,1131139
4767,Uttar_Pradesh,21,1989,MOHANLALGANJ,18176,385891,888330
4768,Uttar_Pradesh,22,1989,UNNAO,29365,452230,933295
4769,Uttar_Pradesh,23,1989,RAE BARELI,83779,461679,958439
4770,Uttar_Pradesh,24,1989,PRATAPGARH,4206,419577,937315
4771,Uttar_Pradesh,25,1989,AMETHI,202138,402500,910177
4772,Uttar_Pradesh,26,1989,SULTANPUR,38596,432656,940963
4773,Uttar_Pradesh,27,1989,AKBARPUR,85834,513499,956387
4774,Uttar_Pradesh,28,1989,FAIZABAD,5855,460226,920193
4775,Uttar_Pradesh,29,1989,BARA BANKI,64117,438180,868388
4776,Uttar_Pradesh,30,1989,KAISERGANJ,3827,393809,866061
4777,Uttar_Pradesh,31,1989,BAHRAICH,21639,350903,915618
4778,Uttar_Pradesh,32,1989,BALRAMPUR,29306,502051,942209
4779,Uttar_Pradesh,33,1989,GONDA,164150,457358,941053
4780,Uttar_Pradesh,34,1989,BASTI,33219,449629,949910
4781,Uttar_Pradesh,35,1989,DOMARIAGANJ,65140,534485,956276
4782,Uttar_Pradesh,36,1989,KHALILABAD,60299,489673,975835
4783,Uttar_Pradesh,37,1989,BANSGAON,10329,472745,950199
4784,Uttar_Pradesh,38,1989,GORAKHPUR,45837,453341,872461
4785,Uttar_Pradesh,39,1989,MAHARAJGANJ,14990,486263,895669
4786,Uttar_Pradesh,40,1989,PADRAUNA,48281,446769,932266
4787,Uttar_Pradesh,41,1989,DEORIA,94583,515182,989706
4788,Uttar_Pradesh,42,1989,SALEMPUR,135026,485573,990007
4789,Uttar_Pradesh,43,1989,BALLIA,90981,479704,988096
4790,Uttar_Pradesh,44,1989,GHOSI,67290,486148,997052
4791,Uttar_Pradesh,45,1989,AZAMGARH,9081,445101,962986
4792,Uttar_Pradesh,46,1989,LALGANJ,4082,487487,1030631
4793,Uttar_Pradesh,47,1989,MACHHLISHAHR,67184,427141,966628
4794,Uttar_Pradesh,48,1989,JAUNPUR,19290,455259,985506
4795,Uttar_Pradesh,49,1989,SAIDPUR,101749,411138,1029062
4796,Uttar_Pradesh,50,1989,GHAZIPUR,108142,518895,1014670
4797,Uttar_Pradesh,51,1989,CHANDAULI,144400,494171,1035265
4798,Uttar_Pradesh,52,1989,VARANASI,171603,430403,1041360
4799,Uttar_Pradesh,53,1989,ROBERTSGANJ,84987,460483,1038263
4800,Uttar_Pradesh,54,1989,MIRZAPUR,82893,456287,1031084
4801,Uttar_Pradesh,55,1989,PHULPUR,32501,497607,951231
4802,Uttar_Pradesh,56,1989,ALLAHABAD,38940,415896,961318
4803,Uttar_Pradesh,57,1989,CHAIL,12053,362736,932234
4804,Uttar_Pradesh,58,1989,FATEHPUR,121556,437254,918378
4805,Uttar_Pradesh,59,1989,BANDA,27247,383565,868718
4806,Uttar_Pradesh,60,1989,HAMIRPUR,68600,406099,836789
4807,Uttar_Pradesh,61,1989,JHANSI,103198,571794,1045429
4808,Uttar_Pradesh,62,1989,JALAUN,24516,494563,929045
4809,Uttar_Pradesh,63,1989,GHATAMPUR,155982,467385,908277
4810,Uttar_Pradesh,64,1989,BILHAUR,146232,495953,968528
4811,Uttar_Pradesh,65,1989,KANPUR,56587,424808,1047192
4812,Uttar_Pradesh,66,1989,ETAWAH,43015,489829,943657
4813,Uttar_Pradesh,67,1989,KANNAUJ,53833,526755,942420
4814,Uttar_Pradesh,68,1989,FARRUKHABAD,7484,511314,954177
4815,Uttar_Pradesh,69,1989,MAINPURI,84291,447712,850967
4816,Uttar_Pradesh,70,1989,JALESAR,97896,400582,870530
4817,Uttar_Pradesh,71,1989,ETAH,7473,437251,839232
4818,Uttar_Pradesh,72,1989,FIROZABAD,172826,432544,918575
4819,Uttar_Pradesh,73,1989,AGRA,76469,367601,887625
4820,Uttar_Pradesh,74,1989,MATHURA,37713,463678,935440
4821,Uttar_Pradesh,75,1989,HATHRAS,95852,443703,896362
4822,Uttar_Pradesh,76,1989,ALIGARH,78408,453459,928632
4823,Uttar_Pradesh,77,1989,KHURJA,47543,428730,961812
4824,Uttar_Pradesh,78,1989,BULANDSHAHR,76579,478797,926063
4825,Uttar_Pradesh,79,1989,HAPUR,33254,521008,1077433
4826,Uttar_Pradesh,80,1989,MEERUT,122041,535105,970079
4827,Uttar_Pradesh,81,1989,BAGHPAT,244647,568877,922288
4828,Uttar_Pradesh,82,1989,MUZAFFARNAGAR,158987,557457,920249
4829,Uttar_Pradesh,83,1989,KAIRANA,121829,520112,880593
4830,Uttar_Pradesh,84,1989,SAHARANPUR,119768,585343,957146
4831,Uttar_Pradesh,85,1989,HARDWAR,2463,491250,891098
4832,West_Bengal,1,1989,COOCH BEHAR,53470,822127,965700
4833,West_Bengal,2,1989,ALIPURDUARS,85643,699321,906362
4834,West_Bengal,3,1989,JALPAIGURI,112128,728848,935447
4835,West_Bengal,4,1989,DARJEELING,145105,770130,1061634
4836,West_Bengal,5,1989,RAIGANJ,2899,749488,994246
4837,West_Bengal,6,1989,BALURGHAT,33526,785273,948682
4838,West_Bengal,7,1989,MALDA,29897,724632,900406
4839,West_Bengal,8,1989,JANGIPUR,39181,719528,932369
4840,West_Bengal,9,1989,MURSHIDABAD,56544,809186,986433
4841,West_Bengal,10,1989,BERHAMPORE,62796,779179,1045559
4842,West_Bengal,11,1989,KRISHNAGAR,16153,745810,921468
4843,West_Bengal,12,1989,NABADWIP,52663,904527,1074607
4844,West_Bengal,13,1989,BARASAT,55369,887926,1049554
4845,West_Bengal,14,1989,BASIRHAT,20343,760337,892829
4846,West_Bengal,15,1989,JOYNAGAR,63807,744385,932168
4847,West_Bengal,16,1989,MATHURAPUR,22632,729684,875184
4848,West_Bengal,17,1989,DIAMOND HARBOUR,43045,733297,940260
4849,West_Bengal,18,1989,JADAVPUR,30900,879040,1132041
4850,West_Bengal,19,1989,BARRACKPORE,37091,720809,919052
4851,West_Bengal,20,1989,DUM DUM,117004,1008423,1297758
4852,West_Bengal,21,1989,CALCUTTA NORTH WEST,54732,431007,694467
4853,West_Bengal,22,1989,CALCUTTA NORTH EAST,27629,591656,830794
4854,West_Bengal,23,1989,CALCUTTA SOUTH,25156,726343,1013580
4855,West_Bengal,24,1989,HOWRAH,1432,816667,1127539
4856,West_Bengal,25,1989,ULUBERIA,52096,751369,948820
4857,West_Bengal,26,1989,SERAMPORE,66458,805291,1066526
4858,West_Bengal,27,1989,HOOGHLY,69547,791146,961954
4859,West_Bengal,28,1989,ARAMBAGH,64498,800873,945549
4860,West_Bengal,29,1989,PANSKURA,126302,727759,862664
4861,West_Bengal,30,1989,TAMLUK,24656,784020,930444
